qber_total,qber_z,qber_x,gain_mu,sifted_rate,qber_dispersion,jump_energy_norm,spectral_entropy,autocorr_lag1,y1_lower,e1_upper,r_secure,gain_ratio_nu_mu,h_qber,distance_km,eve_intensity,label
0.033184039087947884,0.03336029114435908,0.03300533005330053,0.013978719710452033,0.007018651867294326,1.174870141813482,1.11295800878874,0.9128857590854971,0.05394452170189167,0.030944892586130247,0.03559837746001793,0.0017849066418551725,0.0722067530923067,0.21011653202003489,8.682871858554996,0.0,0
0.26429363718866594,0.26813365933170336,0.260531044120583,0.014146587098363993,0.007083293156340286,0.9280279542440072,1.0896532547860835,0.8799125347910092,-0.22364315068374838,0.027614248310367354,0.28720736675159075,0.0,0.06495320509277057,0.8331566561552433,8.682871858554996,0.9975000049540494,1
0.03506972928630025,0.0378159757330637,0.03224464322862492,0.013868087629531692,0.006958303692282005,0.9733889780882691,0.9553962407463293,0.8894889553779078,0.0008900258216708137,0.013240080123313602,0.06047133201696508,0.0,0.0373119171097727,0.2192112845171986,8.682871858554996,0.4490557009377332,2
0.03879310344827586,0.02608695652173913,0.05128205128205128,0.0003372213815502753,0.00016575288245691496,2.158129464264383,1.551403336317427,0.927731078605766,-0.06555985672811872,0.0011816390323746144,0.06224504220751018,6.777241908055256e-05,0.10797000623940896,0.236730983510293,87.67347446947642,0.0,0
0.09361702127659574,0.04424778761061947,0.13934426229508196,0.0003265139314992348,0.00016790103698538332,1.7330533481519894,1.7964391211611603,0.9047630522017187,-0.023667502460081393,0.00030771544191203856,0.15259669564757258,0.0,0.05573339866034307,0.4484290967006419,87.67347446947642,0.31777973957664396,1
0.019230769230769232,0.02,0.018518518518518517,0.00031219459224671517,0.00014859605306022142,3.921962621635073,4.184911365882114,0.936820548343235,-0.05042016806722692,0.0005813384440126027,0.0,6.022437079582965e-05,0.06246136943691224,0.1370994788998177,87.67347446947642,0.37019568986590323,2
0.04104575163398693,0.0403611258629846,0.04170957775489186,0.005541132223248887,0.0027334060812389724,0.6450430071557756,0.5348490424160671,0.8948484171078634,0.17441209968027058,0.011912792475084998,0.06745787191177902,0.00030357729107142605,0.07154056278663216,0.24706654715426674,28.05807698918157,0.0,0
0.26283835061978245,0.26815352697095435,0.2577777777777778,0.005524408157785552,0.0028229040134082587,0.9667050954006541,0.8489347000901456,0.9348133275393214,0.11896606801318028,0.009863347716154082,0.33273876501795935,0.0,0.061448996608826106,0.8309993486540519,28.05807698918157,0.9852345630762588,1
0.03611738148984198,0.03739262253663466,0.0348605577689243,0.005735915042740782,0.0028479568213458898,1.1109978336701878,1.1906054757835183,0.8422864654859277,-0.06160338868763764,0.00465371190569244,0.0442700116040116,0.0,0.033337753231332375,0.22419811460930866,28.05807698918157,0.5532071028760128,2
0.045454545454545456,0.02247191011235955,0.06896551724137931,0.00024340556506494859,0.00012562867874319928,2.7270673122792912,2.9246826842455254,0.8745380718198708,-0.05672969966629588,0.00023408607514405216,0.0,0.0,0.037505833210665654,0.26676498780302604,94.27463386734752,0.0,0
0.09868421052631579,0.10227272727272728,0.09375,0.000229179800477922,0.00010852127623876679,1.5020757285112556,1.5977614836742478,0.867388300445102,-0.04857970691838305,0.0008969082836104519,0.09854476056989218,6.365086778466273e-06,0.11932017722385009,0.4648107088401649,94.27463386734752,0.22435646508946777,1
0.04794520547945205,0.058823529411764705,0.03278688524590164,0.0002148896388212054,0.00010423218361427239,1.3944882715108573,1.538337318789871,0.8501966202522613,-0.0860393458165442,7.15122281234484e-05,0.5,0.0,0.04851800097802181,0.2776033700925462,94.27463386734752,0.4734690496517401,2
0.032090199479618386,0.03152364273204904,0.03264604810996564,0.0016390505214479328,0.0008230946216156212,0.7933089022305095,0.8690311743301055,0.9226778740056817,-0.10688811658665844,0.0030552888598096776,0.0,0.00024900340945546734,0.06997741172722352,0.20476816059223624,53.016019703145766,0.0,0
0.09083191850594227,0.07868852459016394,0.10387323943661972,0.0016513121101465942,0.0008424623931367206,0.9162979938227769,0.8524361633080744,0.9378680207158107,0.06488696255953603,0.004222297373807047,0.05738854927950811,0.0,0.08171956680671137,0.439240573751983,53.016019703145766,0.21126953397982168,1
0.03173311635475997,0.03685897435897436,0.026446280991735537,0.0017039172227864621,0.0008784036354045981,1.048618604433326,1.0334210712481544,0.8638152717762999,0.022075813077482114,0.0011305825592989025,0.05735959731544005,0.0,0.03281276534852493,0.20301024366961715,53.016019703145766,0.48952356569385885,2
0.02625656414103526,0.02601156069364162,0.0265210608424337,0.0019113452913837325,0.0009521013727259027,0.8965315346921205,1.051191116102516,0.892423395972477,-0.1611713390754878,0.004318247182068015,0.06781065007852399,0.00020756842288167061,0.07346941914964314,0.1752563954295916,49.70207982074629,0.0,0
0.16557257476294676,0.13848396501457727,0.1927007299270073,0.0019638943381997446,0.0009790905955170362,0.9259754063618783,0.9728301273893393,0.906258983813365,-0.0681413743890814,0.0037385117837648854,0.2009426384407137,0.0,0.06361211827790055,0.6474757909436932,49.70207982074629,0.5828333462994877,1
0.02616279069767442,0.03139013452914798,0.021216407355021217,0.0019613353096843344,0.0009838853029987766,1.0300996246177767,0.9926133981422783,0.8979576096263269,0.04308775383203561,0.00030883595234313516,0.0,0.0,0.015214967110832651,0.17476732562186265,49.70207982074629,0.8348442691725488,2
0.03125,0.045454545454545456,0.012195121951219513,0.00027844970627125855,0.00013708293231815807,0.8183803763440859,0.8410991636798089,0.8839827388203396,-0.01315789473684209,0.0005019708482883294,0.0,4.047012488504151e-05,0.06081589138699526,0.20062232431271465,89.78045678391787,0.0,0
0.047619047619047616,0.045871559633027525,0.04950495049504951,0.0003046948698517627,0.0001498499359926702,0.7750109624862672,0.9133268229166669,0.9131757697840175,-0.16301067780872797,0.0006935651503072883,0.0,5.1665231490631976e-05,0.0941180549313578,0.2761954276479391,89.78045678391787,0.19910418995312168,1
0.04245283018867924,0.030927835051546393,0.05217391304347826,0.0002963877122653806,0.00015140769879580887,0.7662586348574957,0.8310926761468832,0.920900100341732,-0.06940265457793285,0.0,0.5,0.0,0.0,0.2534274536123899,89.78045678391787,0.9924023754688664,2
0.045376220562894885,0.04669703872437358,0.0440324449594438,0.0025914771419709233,0.0012442806685525035,1.2687199397500524,1.107734319938536,0.837756075268835,0.13624837127371872,0.004890229327269652,0.051508821291978715,9.245759514844946e-05,0.06315262437615154,0.26642085796798587,43.59346515233264,0.0,0
0.2733582487987186,0.27510917030567683,0.2716823406478579,0.0026658778354872567,0.001338297825212445,1.0463244324313972,1.1714800350326113,0.8787330515534659,-0.11176325076902639,0.005430131055554459,0.35069043886530626,0.0,0.06730615292518627,0.8462423442019686,43.59346515233264,0.9969044541214404,1
0.04142326075411577,0.0481283422459893,0.03481012658227848,0.0026609682297385868,0.0013444065405413897,1.0036246916304303,0.839097721946125,0.9053307366612611,0.17550522605322377,0.0021076006231995404,0.04780806532165243,0.0,0.03280322044282554,0.24878015881800514,43.59346515233264,0.6668982903073275,2
0.04093836246550138,0.04307974335472044,0.038781163434903045,0.003146841659441168,0.0015527085264696093,1.0876115356018858,1.0529860792538166,0.862582284948541,0.03535065260136639,0.007031563852098853,0.039979258394517755,0.0003180060172090123,0.07278238071984512,0.2465781275901963,40.06588393102136,0.0,0
0.14660421545667449,0.150997150997151,0.1423290203327172,0.0031359962519452674,0.0015247897968351505,0.940374518677428,1.138460703645411,0.7911430868849821,-0.20145549879979197,0.006797197644346667,0.147266230880519,0.0,0.07092520407763775,0.6012767023779951,40.06588393102136,0.3558663255949907,1
0.04164780443639656,0.042727272727272725,0.0405770964833183,0.0031734039613278884,0.00157741884576357,0.9907356085329362,1.0969715015520989,0.882664401016226,-0.10755817168576581,0.003126609513149493,0.05960918282877389,0.0,0.03815833367690123,0.24979696193775022,40.06588393102136,0.553190780063656,2
0.06578947368421052,0.011363636363636364,0.140625,0.00020002057354470747,0.0001085825970671269,0.6031976263838172,0.6262325278728239,0.9228684637781301,-0.023882507313715367,0.00016973010799148185,0.5,0.0,0.06500898365250342,0.3500105929268849,98.61923894295921,0.0,0
0.25,0.20408163265306123,0.28,0.00019070475047676188,8.85670002214175e-05,1.478886860895456,1.5655637860082303,0.9023926034863142,-0.08966330111530334,0.0,0.5,0.0,0.040957366466786056,0.8112781244591328,98.61923894295921,0.7230959948574988,1
0.023622047244094488,0.014285714285714285,0.03508771929824561,0.0002029515153117628,9.075648748096436e-05,0.8205437053526984,0.8749585668398031,0.9066709788755382,-0.04940711462450594,0.00024864015228460827,0.3940331432800028,0.0,0.044806562400052985,0.16132067110180365,98.61923894295921,0.3322359470975537,2
0.03582089552238806,0.03153153153153153,0.040059347181008904,0.001842002371658467,0.0009578126418402583,0.9378651520610213,0.9715958214498724,0.8678336445402074,-0.028190431936839427,0.0049959263369320885,0.08837419243049034,0.00017181315416955184,0.08602366502552274,0.22279151049501061,50.339034206440594,0.0,0
0.12538226299694188,0.13233082706766916,0.1181959564541213,0.0018922583782417421,0.0009339901731095089,1.002254227965441,1.1194587842586645,0.9106137753298746,-0.10894267882425161,0.004020245516498148,0.16016937080075813,0.0,0.07296602663069941,0.5446366282260311,50.339034206440594,0.33132009322610945,1
0.046189376443418015,0.03533026113671275,0.05709876543209876,0.0018716501107696707,0.0009283213035088973,1.3682185547581667,1.1263208392166935,0.8846017594326469,0.18442988297432106,0.002140214867379545,0.0,9.596932518323635e-06,0.04581412427200283,0.2699836671655744,50.339034206440594,0.526831231121266,2
0.03461939520333681,0.031923714759535655,0.03734788082249266,0.006825436498018353,0.0034241439640089978,0.8573801152841191,0.7646732064461345,0.8658951539588005,0.12109261602024236,0.014368217054693608,0.04562599499736775,0.0006592623300550709,0.06919632273218168,0.21705338901545074,24.18939916117623,0.0,0
0.10275582140568254,0.10258658483121438,0.10291666666666667,0.006663577512192998,0.0033421414694712764,1.1088090107975475,1.3328342580747288,0.8875773656253065,-0.19222535112554062,0.01209228354935489,0.06849660502702867,0.0,0.06114707572908751,0.4776709608382034,24.18939916117623,0.2944784054115535,1
0.037606837606837605,0.036293766011955594,0.038922155688622756,0.006628309781005843,0.0033420049315995848,0.8726398229247557,0.8014655365115376,0.8906772246649906,0.041031450680846814,0.009099524053425071,0.04837391892356609,3.8874430422214195e-05,0.04890043949260432,0.23120992265676718,24.18939916117623,0.3332719997159781,2
0.032467532467532464,0.02531645569620253,0.04,0.00022434901275717077,0.0001100310444732621,2.014283059905544,2.192678623339527,0.9326219068093098,-0.07170172084130018,0.0006630428320234166,0.0,7.01907194368344e-05,0.09276378137803011,0.20661933275140204,94.26812244171988,0.0,0
0.21686746987951808,0.2222222222222222,0.21176470588235294,0.000234942103553053,0.00011854221638239149,1.5683058675689772,1.670258547951119,0.8765566362086522,-0.05316727492276794,0.000565729617780901,0.17358001498525177,0.0,0.07759034592395143,0.7544062039636578,94.26812244171988,0.9346697395640285,1
