qber_key,qber_zs,qber_zsr,ret_monitor,qber_zc,qber_xc,asymmetry,ctrl_sift_ratio,xctrl_dispersion,jump_energy,spectral_entropy,autocorr_lag1,h_ctrl,sifted_rate,distance_km,eve_fwd,eve_ret,label
0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.25,0.2857142857142857,0.14285714285714285,1.875,1.0000000000000002,4.0,nan,-0.5,0.8383729377099396,0.35,9.067324455608269,0.1431428658661069,0.3561916187670622,2
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.5,8.171463548472977,0.0,0.0,0
0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.0,1.5,nan,0.0,nan,0.0,1.0,0.21428571428571427,8.171463548472977,0.49639132180820966,0.49639132180820966,1
0.0,0.0,0.0,0.0,0.4,0.125,0.0,262500000.0,1.0,2.0,1.0,-0.16666666666666666,0.8304955225035797,0.2608695652173913,8.171463548472977,0.09474538673971301,0.4928971395570635,2
0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.09090909090909091,0.0,0.07692307692307693,0.29545454545454547,nan,0.0,nan,0.0,0.26676498780302604,0.28888888888888886,1.2646992424747328,0.0,0.0,0
0.3333333333333333,0.3333333333333333,0.0,0.0,0.18181818181818182,0.0,0.3333333333333333,0.27272727272727276,nan,0.0,0.0,0.0,0.4394969869215134,0.18181818181818182,1.2646992424747328,0.1883224007943291,0.1883224007943291,1
0.2857142857142857,0.0,0.2857142857142857,0.1,0.2727272727272727,0.2857142857142857,0.2857142857142857,279220779.2207792,1.0,4.0,nan,-0.5,0.8543868938309276,0.2,1.2646992424747328,0.05749742117756336,0.5269121040292553,2
0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.0,nan,0.0,0.0,0.0,3.4661976109059578e-09,0.2962962962962963,2.4252932664691667,0.0,0.0,0
0.3,0.1,0.2,0.0,0.0,0.4444444444444444,0.1,2.222222222222222,1.0000000000000002,6.0,0.8133786699423041,-0.6,0.7642045065086203,0.3448275862068966,2.4252932664691667,0.22134562574950983,0.22134562574950983,1
0.35714285714285715,0.0,0.35714285714285715,0.1111111111111111,0.2,0.0,0.35714285714285715,100000000.0,nan,0.0,0.0,0.0,0.4689955935892812,0.3888888888888889,2.4252932664691667,0.08776151775102203,0.2759766385761492,2
0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.2857142857142857,10.534066409817925,0.0,0.0,0
0.25,0.25,0.0,0.0,0.5,0.25,0.25,1.5,1.0,1.0,nan,0.0,0.954434002924965,0.3333333333333333,10.534066409817925,0.4634046200984455,0.4634046200984455,1
0.0,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,166666666.66666666,1.0,3.0,nan,-0.40824829046386296,0.6500224216483541,0.0,10.534066409817925,0.059243730992962595,0.3839324982572443,2
0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.1,0.14285714285714285,50000000.0,1.0,2.0,1.0,-0.125,0.28639695711595625,0.23333333333333334,2.3614551767083247,0.0,0.0,0
0.3,0.1,0.2,0.14285714285714285,0.0,0.0,0.1,0.0,nan,0.0,0.0,0.0,3.4661976109059578e-09,0.29411764705882354,2.3614551767083247,0.23230289186153208,0.23230289186153208,1
0.16666666666666666,0.0,0.16666666666666666,0.1,0.0,0.16666666666666666,0.16666666666666666,83333333.33333333,1.0000000000000002,1.0,nan,0.0,0.41381685030363374,0.2,2.3614551767083247,0.028831544106848878,0.31888290101305905,2
0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,nan,0.0,0.0,0.0,3.4661976109059578e-09,0.25925925925925924,7.3226277291394934,0.0,0.0,0
